,name,connectors,formatted_address,address_components,latitude,longitude,place_link,phone_number,rating,review_count
0,Adani Charging Station,"[{'type': 'CCS', 'total': 2, 'available': 2, 'kw': 60, 'speed': 'Fast'}, {'type': 'Wall socket', 'total': 1, 'available': 1, 'kw': 3, 'speed': 'Slow'}]","Boharpar, Chhattisgarh 493558","{'district': None, 'street_address': None, 'city': 'Boharpar', 'zipcode': '493558', 'state': 'Chhattisgarh', 'country': 'IN'}",21.296246,82.921301,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a268a9131e9d08d:0x4c0d216e5cec1cab,,3.0,3
1,Electric Vehicle Charging Station,"[{'type': 'CCS', 'total': 5, 'available': None, 'kw': 50, 'speed': 'Fast'}, {'type': 'Wall socket', 'total': 3, 'available': None, 'kw': 1, 'speed': 'Slow'}]","WQQJ+GW6, Muneikel, Odisha 768039","{'district': None, 'street_address': 'WQQJ+GW6', 'city': 'Muneikel', 'zipcode': '768039', 'state': 'Odisha', 'country': 'IN'}",20.9382666,82.78270429999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a25d70056dadd9b:0xefaf7db64dff064a,,3.3,3
2,CharjKaro Charging Station,"[{'type': 'Unknown plug', 'total': 2, 'available': None, 'kw': 60, 'speed': 'Fast'}]","Shahpur Jat, Siri fort, New Delhi, Delhi 495661","{'district': 'Shahpur Jat, Siri fort', 'street_address': None, 'city': 'New Delhi', 'zipcode': '495661', 'state': 'Delhi', 'country': 'IN'}",21.8069144,82.75252929999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x390ce3000c9078a5:0x45b43869440e79e,,2.3,3
3,Adani Charging Station,"[{'type': 'CCS', 'total': 2, 'available': 0, 'kw': 60, 'speed': 'Fast'}, {'type': 'Wall socket', 'total': 1, 'available': 0, 'kw': 3, 'speed': 'Slow'}]","52CP+G76 Kesariya The Dhaba, NH LAY OVER, Ghodari, Chhattisgarh 493445","{'district': None, 'street_address': '52CP+G76 Kesariya The Dhaba, NH LAY OVER', 'city': 'Ghodari', 'zipcode': '493445', 'state': 'Chhattisgarh', 'country': 'IN'}",21.1712751,82.0356379,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28bb4a2b6ae337:0xa1a4c7dcdaa3d7d,,4.3,6
4,BPCL Charging Station,"[{'type': 'CCS', 'total': 1, 'available': 1, 'kw': 30, 'speed': 'Medium'}]","3996+CM9, Dargaon, Kota, Chhattisgarh 493449","{'district': None, 'street_address': '3996+CM9', 'city': 'Dargaon, Kota', 'zipcode': '493449', 'state': 'Chhattisgarh', 'country': 'IN'}",21.068530799999998,82.3617326,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a26050bd66f02b7:0xa37f07538e64c75c,,5.0,6
5,BPCL Charging Station,"[{'type': 'CCS', 'total': 1, 'available': 0, 'kw': 30, 'speed': 'Medium'}]","VF76+JRX, RO at Pamgarh, Pamgarh Shivrinarayan Road Di Nailajanjgir, Chhattisgarh 495554","{'district': None, 'street_address': 'VF76+JRX, RO at Pamgarh, Pamgarh Shivrinarayan Road Di Nailajanjgir', 'city': 'Cheudih', 'zipcode': '495554', 'state': 'Chhattisgarh', 'country': 'IN'}",21.864104299999997,82.4621088,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a27cf5ad0e1f9ad:0xf47cd466ede15008,,4.7,3
6,BPCL Charging Station,"[{'type': 'CCS', 'total': 1, 'available': 1, 'kw': 30, 'speed': 'Medium'}]","8875+VMV, ARJUNDA, Kochinda, Odisha 768033","{'district': None, 'street_address': '8875+VMV', 'city': 'ARJUNDA, Kochinda', 'zipcode': '768033', 'state': 'Odisha', 'country': 'IN'}",21.314738,83.30917099999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a26bf138f5ef617:0xcc3a578d7d59d5ce,,1.0,1
7,Tata Power Charging Station,"[{'type': 'CCS', 'total': 1, 'available': None, 'kw': 30, 'speed': 'Medium'}, {'type': 'Type 2', 'total': 1, 'available': None, 'kw': 7, 'speed': 'Slow'}]","Station Road, Moudhapara, Raipur, Gudhiyari, Chhattisgarh 492009","{'district': 'Station Road, Moudhapara', 'street_address': None, 'city': 'Raipur, Gudhiyari', 'zipcode': '492009', 'state': 'Chhattisgarh', 'country': 'IN'}",21.2553683,81.62945309999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28dd92bbad6121:0xe25f5431dd97dcb,,3.8,8
8,BPCL Charging Station,"[{'type': 'CCS', 'total': 1, 'available': 1, 'kw': 30, 'speed': 'Medium'}]","8877+35J, KARALMAL, Karalmal, Kochinda, Odisha 768033","{'district': 'KARALMAL', 'street_address': '8877+35J', 'city': 'Karalmal, Kochinda', 'zipcode': '768033', 'state': 'Odisha', 'country': 'IN'}",21.312703799999998,83.3128902,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a26bf16714e8f45:0xfae7931ad965f5f5,,,0
9,BPCL Charging Station,"[{'type': 'CCS', 'total': 1, 'available': 0, 'kw': 30, 'speed': 'Medium'}]","9P8V+4J7, ATTABIRA, Kochinda, Suktapali, Odisha 768053","{'district': 'ATTABIRA', 'street_address': '9P8V+4J7', 'city': 'Kochinda, Suktapali', 'zipcode': '768053', 'state': 'Odisha', 'country': 'IN'}",21.3652959,83.7440391,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a2137e72973ae7f:0xd5d8568d0f1a5d9b,,3.9,9
10,BPCL Charging Station,"[{'type': 'CCS', 'total': 1, 'available': 0, 'kw': 30, 'speed': 'Medium'}]","8F75+PH5, Bargarh, Odisha 768033","{'district': None, 'street_address': '8F75+PH5', 'city': 'Bargarh', 'zipcode': '768033', 'state': 'Odisha', 'country': 'IN'}",21.314256999999998,83.45897819999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a26b7b1b8c505f3:0xb29c752db934d02,,5.0,1
11,Tata Power Charging Station,"[{'type': 'CCS', 'total': 1, 'available': None, 'kw': 30, 'speed': 'Medium'}]","6MQQ+4V7, K. K. Nagar, Raipur, Purena, Chhattisgarh 492001","{'district': 'K. K. Nagar', 'street_address': '6MQQ+4V7', 'city': 'Raipur, Purena', 'zipcode': '492001', 'state': 'Chhattisgarh', 'country': 'IN'}",21.2377887,81.6896835,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28dd331922ff4b:0xe8ff71e8506a833c,,2.6,5
12,Electric Vehicle Charging Station,"[{'type': 'CCS', 'total': 4, 'available': None, 'kw': 142, 'speed': 'Fast'}]","Airport Metro Station, Sonegaon, Nagpur, Maharashtra 440005","{'district': 'Sonegaon', 'street_address': 'Airport Metro Station', 'city': 'Nagpur', 'zipcode': '440005', 'state': 'Maharashtra', 'country': 'IN'}",21.086684599999998,79.06369509999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd4bfd7bb1b3553:0xab73d86119c3626e,,3.3,22
13,BPCL Charging Station,"[{'type': 'CCS', 'total': 1, 'available': 1, 'kw': 30, 'speed': 'Medium'}]","5XV9+34V, RASANI,RASANI, Kota, Chhattisgarh 493441","{'district': 'Kota', 'street_address': '5XV9+34V, RASANI,RASANI', 'city': 'Arang', 'zipcode': '493441', 'state': 'Chhattisgarh', 'country': 'IN'}",21.192745,81.967782,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28bc091a794fbf:0xc4b1db3a62419a82,,5.0,1
14,Electric Vehicle Charging Station,"[{'type': 'Unknown plug', 'total': 2, 'available': None, 'kw': 70, 'speed': 'Fast'}]","Budhapara, Raipur, Chhattisgarh 492001","{'district': 'Budhapara', 'street_address': None, 'city': 'Raipur', 'zipcode': '492001', 'state': 'Chhattisgarh', 'country': 'IN'}",21.2350671,81.6309002,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28dd001c27d549:0x1863f5f40896d62a,,3.7,6
15,BPCL Charging Station,"[{'type': 'CCS', 'total': 1, 'available': 0, 'kw': 30, 'speed': 'Medium'}]","XFW4+RRJ, VILL- AMARTAL, BILASPUR RAIGARH HIGHWAY, AKAL Nailajanjgir, Chhattisgarh 495668","{'district': None, 'street_address': 'XFW4+RRJ, VILL- AMARTAL, BILASPUR RAIGARH HIGHWAY, AKAL Nailajanjgir', 'city': None, 'zipcode': '495668', 'state': 'Chhattisgarh', 'country': 'IN'}",21.9970854,82.4570214,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a27c3c11b67eebb:0xdb634f433c1562dc,,1.0,1
16,BPCL Charging Station,"[{'type': 'CCS', 'total': 1, 'available': 1, 'kw': 30, 'speed': 'Medium'}]","6HVH+8RH, Raipur, Chhattisgarh 492099","{'district': None, 'street_address': '6HVH+8RH', 'city': 'Raipur', 'zipcode': '492099', 'state': 'Chhattisgarh', 'country': 'IN'}",21.24332,81.579622,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28de3fb1b4f5dd:0x43fdd02f33b76ab8,,3.0,3
17,Ola Charging Station,"[{'type': 'CCS', 'total': 1, 'available': 0, 'kw': 30, 'speed': 'Medium'}]","6MQH+R3F, Jivan Vihar, Raipur, Chhattisgarh 492001","{'district': 'Jivan Vihar', 'street_address': '6MQH+R3F', 'city': 'Raipur', 'zipcode': '492001', 'state': 'Chhattisgarh', 'country': 'IN'}",21.2395532,81.6776714,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28dd002ba5d6a5:0xa08c9109d2c5eb39,,1.7,13
18,BPCL Charging Station,"[{'type': 'CCS', 'total': 1, 'available': 1, 'kw': 30, 'speed': 'Medium'}]","8JPC+5M5, Bilaspur Rd, Raipur, Kanhera, Chhattisgarh 492003","{'district': None, 'street_address': '8JPC+5M5, Bilaspur Rd', 'city': 'Raipur, Kanhera', 'zipcode': '492003', 'state': 'Chhattisgarh', 'country': 'IN'}",21.335393999999997,81.62172699999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28e6c0e5f225ad:0x4f37c9574686f943,,,0
19,BPCL Charging Station,"[{'type': 'CCS', 'total': 1, 'available': 0, 'kw': 30, 'speed': 'Medium'}]","V9FQ+48X, Industrial Area, Raigarh, Chhattisgarh 496001","{'district': 'Industrial Area', 'street_address': 'V9FQ+48X', 'city': 'Raigarh', 'zipcode': '496001', 'state': 'Chhattisgarh', 'country': 'IN'}",21.872868999999998,83.38834899999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a2725060cd95505:0x6c6b3b12bbbef2bc,,,0
20,BPCL Charging Station,"[{'type': 'CCS', 'total': 2, 'available': 0, 'kw': 30, 'speed': 'Medium'}]","8Q22+HM2, Mota, nuapada, Khariar, Gadramunda, Odisha 766107","{'district': 'nuapada', 'street_address': '8Q22+HM2, Mota', 'city': 'Khariar, Gadramunda', 'zipcode': '766107', 'state': 'Odisha', 'country': 'IN'}",20.3013862,82.7516433,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a25af6a22edfec1:0xc5bcc63f1b47f4d2,,,0
21,BPCL Charging Station,"[{'type': 'CCS', 'total': 1, 'available': 1, 'kw': 30, 'speed': 'Medium'}]","GM8V+JHV, Saddu, Kota, Chhattisgarh 493116","{'district': None, 'street_address': 'GM8V+JHV', 'city': 'Saddu, Kota', 'zipcode': '493116', 'state': 'Chhattisgarh', 'country': 'IN'}",21.5166085,81.69392789999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28f0830324aab7:0x556abc91afabcac8,,4.0,1
22,BPCL Charging Station,"[{'type': 'CCS', 'total': 1, 'available': 1, 'kw': 30, 'speed': 'Medium'}]","8J8Q+8RQ, Transport Nagar, Birgoan, Raipur, Chhattisgarh 493221","{'district': 'Transport Nagar, Birgoan', 'street_address': '8J8Q+8RQ', 'city': 'Raipur', 'zipcode': '493221', 'state': 'Chhattisgarh', 'country': 'IN'}",21.315832999999998,81.639605,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28e6fd9baf17ef:0x7a5bb408aaedffda,,,0
23,Tata Power Charging Station,"[{'type': 'CCS', 'total': 1, 'available': None, 'kw': 30, 'speed': 'Medium'}, {'type': 'Type 2', 'total': 1, 'available': None, 'kw': 7, 'speed': 'Slow'}]","7J4P+HRV, Jail Rd, near Shri Gurugovind Singh Chowk, Devendra Nagar, Raipur, Chhattisgarh 492001","{'district': 'Devendra Nagar', 'street_address': '7J4P+HRV, Jail Rd, near Shri Gurugovind Singh Chowk', 'city': 'Raipur', 'zipcode': '492001', 'state': 'Chhattisgarh', 'country': 'IN'}",21.2564893,81.63704349999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28dd855ad10e6f:0xa0ca39f85e81f73c,,3.0,2
24,BPCL Charging Station,"[{'type': 'CCS', 'total': 1, 'available': 1, 'kw': 30, 'speed': 'Medium'}]","9M77+WGC VILL SA, SILTARA VILL SANKARA, PHASE II, Siltara, Kota, Chhattisgarh 493221","{'district': 'PHASE II', 'street_address': '9M77+WGC VILL SA, SILTARA VILL SANKARA', 'city': 'Siltara, Kota', 'zipcode': '493221', 'state': 'Chhattisgarh', 'country': 'IN'}",21.364805999999998,81.66376439999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28e5d8b45919d7:0x490991afb0bacae4,,1.0,1
25,BPCL Charging Station,"[{'type': 'CCS', 'total': 1, 'available': 0, 'kw': 30, 'speed': 'Medium'}]","2PVJ+CR4, Abhanpur, Kota, Chhattisgarh 493661","{'district': None, 'street_address': '2PVJ+CR4', 'city': 'Abhanpur, Kota', 'zipcode': '493661', 'state': 'Chhattisgarh', 'country': 'IN'}",21.0435101,81.7320747,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28cfa9a77a4065:0xa661b9ad6230dda2,,1.0,2
26,Tata Power Charging Station,"[{'type': 'CCS', 'total': 2, 'available': None, 'kw': 30, 'speed': 'Medium'}]","6MWP+58J, Great Eastern Rd, behind Magneto Mall, Jivan Vihar, Raipur, Purena, Chhattisgarh 492012","{'district': 'Jivan Vihar', 'street_address': '6MWP+58J, Great Eastern Rd, behind Magneto Mall', 'city': 'Raipur, Purena', 'zipcode': '492012', 'state': 'Chhattisgarh', 'country': 'IN'}",21.2454561,81.6857714,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28dd35fd463825:0x40c60b730c5fb75a,,1.0,1
27,Electric Vehicle Charging Station,"[{'type': 'Unknown plug', 'total': 11, 'available': None, 'kw': 100, 'speed': 'Fast'}]","39Q6+GR9, SH 2, Indagaon, Chhattisgarh 493888","{'district': None, 'street_address': '39Q6+GR9, SH 2', 'city': 'Indagaon', 'zipcode': '493888', 'state': 'Chhattisgarh', 'country': 'IN'}",20.0887924,82.36210489999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a2579134d7dd915:0xab584bc631590e40,,3.6,5
28,Ather Grid Charging Station,"[{'type': 'LECCS', 'total': 1, 'available': None, 'kw': 1, 'speed': 'Slow'}]","Aaranyam Restaurant & Cafe, near Vedanta Balco Medical Center, Sector 24, Nawagaon Parsatti, Naya, Chhattisgarh 492018","{'district': 'Sector 24, Nawagaon Parsatti', 'street_address': 'Aaranyam Restaurant & Cafe, near Vedanta Balco Medical Center', 'city': 'Naya, Atal Nagar-Nava Raipur', 'zipcode': '492018', 'state': 'Chhattisgarh', 'country': 'IN'}",21.134089499999998,81.7723539,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28c42c91b0a96f:0x706356310ee4a670,,1.8,5
29,Tata Power Charging Station,"[{'type': 'CCS', 'total': 2, 'available': None, 'kw': 60, 'speed': 'Fast'}]","C/O Aan, Autotech Ovt Ltd, Ring Road No. 1, Sarona, Raipur, Chhattisgarh 492010","{'district': 'Sarona', 'street_address': 'C/O Aan, Autotech Ovt Ltd, Ring Road No. 1', 'city': 'Raipur', 'zipcode': '492010', 'state': 'Chhattisgarh', 'country': 'IN'}",21.241784,81.581347,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28de3fe33a3fbd:0x5edd0fe1d011ff73,,,0
30,BPCL Charging Station,"[{'type': 'CCS', 'total': 1, 'available': 0, 'kw': 30, 'speed': 'Medium'}]","RM8M+R4M, Kurud, Chhattisgarh 493663","{'district': None, 'street_address': 'RM8M+R4M', 'city': 'Kurud', 'zipcode': '493663', 'state': 'Chhattisgarh', 'country': 'IN'}",20.817085,81.68281019999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a2f2df48d4626cd:0x1dbce30978aa5aef,,3.7,3
31,BPCL Charging Station,"[{'type': 'CCS', 'total': 1, 'available': 0, 'kw': 30, 'speed': 'Medium'}]","6V4C+8R9, Raipur, Chhattisgarh 493441","{'district': None, 'street_address': '6V4C+8R9', 'city': 'Raipur', 'zipcode': '493441', 'state': 'Chhattisgarh', 'country': 'IN'}",21.2057845,81.872112,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28bf5ddad9677b:0x73bc84b49d78be5d,,4.0,2
32,Charge Zone Charging Station,"[{'type': 'CCS', 'total': 2, 'available': 2, 'kw': 60, 'speed': 'Fast'}]","Vithal Kamats (G Point Restaurant, 44, National Highway, near G Point Fuel Station, Ajanti, Hinganghat, Maharashtra 442301","{'district': None, 'street_address': 'Vithal Kamats (G Point Restaurant, 44, National Highway, near G Point Fuel Station', 'city': 'Ajanti, Hinganghat', 'zipcode': '442301', 'state': 'Maharashtra', 'country': 'IN'}",20.5740697,78.88238609999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3bd365ca04042c77:0x2bdde1d045ae117d,,5.0,4
33,Tata Power Charging Station,"[{'type': 'CCS', 'total': 2, 'available': None, 'kw': 60, 'speed': 'Fast'}, {'type': 'Type 2', 'total': 1, 'available': None, 'kw': 7, 'speed': 'Slow'}]","8MX4+GRH, Bilaspur Rd, Sankara, Raipur, Chhattisgarh 493221","{'district': None, 'street_address': '8MX4+GRH, Bilaspur Rd', 'city': 'Sankara, Raipur', 'zipcode': '493221', 'state': 'Chhattisgarh', 'country': 'IN'}",21.3488096,81.6571094,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28e7006dcee527:0x2ad5c49fe3875bcd,,4.5,2
34,Tata Power Charging Station,"[{'type': 'CCS', 'total': 1, 'available': None, 'kw': 30, 'speed': 'Medium'}]","7H45+PQ8, Mumbai - Kolkata Hwy, beside M.P Dhaba, Transport Nagar, Tatibandh, Raipur, Chandanidih, Chhattisgarh 492099","{'district': 'Transport Nagar, Tatibandh', 'street_address': '7H45+PQ8, Mumbai - Kolkata Hwy, beside M.P Dhaba', 'city': 'Raipur, Chandanidih', 'zipcode': '492099', 'state': 'Chhattisgarh', 'country': 'IN'}",21.2567897,81.5594445,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a28dfd34da3eb33:0x769f35436bd38a27,,,0
35,Tata Power Charging Station,"[{'type': 'CCS', 'total': 1, 'available': None, 'kw': 25, 'speed': 'Medium'}]","W9CC+778, Jindal Rd, Sankar nagar, Shivam Vihar Colony, Bhagwanpur, Raigarh, Chhattisgarh 496005","{'district': 'Sankar nagar, Shivam Vihar Colony', 'street_address': 'W9CC+778, Jindal Rd', 'city': 'Bhagwanpur, Raigarh', 'zipcode': '496005', 'state': 'Chhattisgarh', 'country': 'IN'}",21.920673999999998,83.37071399999999,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3a273b2e7c5aa2b3:0x7ca98f1aa15a3da5,,,0
